modelNameMod2,filePathMod2,hydroModelMod2,settlementRadiusMod2,precompPeriodMod2,dateMod2,spawningSeasonMod2,yearMod2,monthDayMod2,mod1IndMod2,mod2IndMod2,dayMod2,spawningSeasonYearMod2
conMat_GBRLUp_1p5km_compSurvTc9_20230101,../Data/connectivityMats/GBRLUp/enlargeDist1p5km/compSurvAll/conMat_GBRLUp_1p5km_compSurvAll_20230101.mat,GBRLUp,1.5,9,20230101,2022-23,2023,0101,726,726,32,2022
conMat_GBRLUp_1p5km_compSurvTc9_20230107,../Data/connectivityMats/GBRLUp/enlargeDist1p5km/compSurvAll/conMat_GBRLUp_1p5km_compSurvAll_20230107.mat,GBRLUp,1.5,9,20230107,2022-23,2023,0107,727,727,38,2022
conMat_GBRLUp_1p5km_compSurvTc9_20230114,../Data/connectivityMats/GBRLUp/enlargeDist1p5km/compSurvAll/conMat_GBRLUp_1p5km_compSurvAll_20230114.mat,GBRLUp,1.5,9,20230114,2022-23,2023,0114,728,728,45,2022
conMat_GBRLUp_1p5km_compSurvTc9_20230121,../Data/connectivityMats/GBRLUp/enlargeDist1p5km/compSurvAll/conMat_GBRLUp_1p5km_compSurvAll_20230121.mat,GBRLUp,1.5,9,20230121,2022-23,2023,0121,729,729,52,2022
conMat_GBRLUp_1p5km_compSurvTc9_20230128,../Data/connectivityMats/GBRLUp/enlargeDist1p5km/compSurvAll/conMat_GBRLUp_1p5km_compSurvAll_20230128.mat,GBRLUp,1.5,9,20230128,2022-23,2023,0128,730,730,59,2022
conMat_GBRLUp_1p5km_compSurvTc12_20221201,../Data/connectivityMats/GBRLUp/enlargeDist1p5km/compSurvTc12/conMat_GBRLUp_1p5km_compSurvTc12_20221201.mat,GBRLUp,1.5,12,20221201,2022-23,2022,1201,731,731,1,2022
conMat_GBRLUp_1p5km_compSurvTc12_20221207,../Data/connectivityMats/GBRLUp/enlargeDist1p5km/compSurvTc12/conMat_GBRLUp_1p5km_compSurvTc12_20221207.mat,GBRLUp,1.5,12,20221207,2022-23,2022,1207,732,732,7,2022
conMat_GBRLUp_1p5km_compSurvTc12_20221214,../Data/connectivityMats/GBRLUp/enlargeDist1p5km/compSurvTc12/conMat_GBRLUp_1p5km_compSurvTc12_20221214.mat,GBRLUp,1.5,12,20221214,2022-23,2022,1214,733,733,14,2022
conMat_GBRLUp_1p5km_compSurvTc12_20221221,../Data/connectivityMats/GBRLUp/enlargeDist1p5km/compSurvTc12/conMat_GBRLUp_1p5km_compSurvTc12_20221221.mat,GBRLUp,1.5,12,20221221,2022-23,2022,1221,734,734,21,2022
conMat_GBRLUp_1p5km_compSurvTc12_20221228,../Data/connectivityMats/GBRLUp/enlargeDist1p5km/compSurvTc12/conMat_GBRLUp_1p5km_compSurvTc12_20221228.mat,GBRLUp,1.5,12,20221228,2022-23,2022,1228,735,735,28,2022
conMat_GBRLUp_1p5km_compSurvTc12_20230101,../Data/connectivityMats/GBRLUp/enlargeDist1p5km/compSurvTc12/conMat_GBRLUp_1p5km_compSurvTc12_20230101.mat,GBRLUp,1.5,12,20230101,2022-23,2023,0101,736,736,32,2022
conMat_GBRLUp_1p5km_compSurvTc12_20230107,../Data/connectivityMats/GBRLUp/enlargeDist1p5km/compSurvTc12/conMat_GBRLUp_1p5km_compSurvTc12_20230107.mat,GBRLUp,1.5,12,20230107,2022-23,2023,0107,737,737,38,2022
conMat_GBRLUp_1p5km_compSurvTc12_20230114,../Data/connectivityMats/GBRLUp/enlargeDist1p5km/compSurvTc12/conMat_GBRLUp_1p5km_compSurvTc12_20230114.mat,GBRLUp,1.5,12,20230114,2022-23,2023,0114,738,738,45,2022
conMat_GBRLUp_1p5km_compSurvTc12_20230121,../Data/connectivityMats/GBRLUp/enlargeDist1p5km/compSurvTc12/conMat_GBRLUp_1p5km_compSurvTc12_20230121.mat,GBRLUp,1.5,12,20230121,2022-23,2023,0121,739,739,52,2022
conMat_GBRLUp_1p5km_compSurvTc12_20230128,../Data/connectivityMats/GBRLUp/enlargeDist1p5km/compSurvTc12/conMat_GBRLUp_1p5km_compSurvTc12_20230128.mat,GBRLUp,1.5,12,20230128,2022-23,2023,0128,740,740,59,2022
conMat_GBRLUp_1p5km_compSurvTc15_20221201,../Data/connectivityMats/GBRLUp/enlargeDist1p5km/compSurvTc15/conMat_GBRLUp_1p5km_compSurvTc15_20221201.mat,GBRLUp,1.5,15,20221201,2022-23,2022,1201,741,741,1,2022
conMat_GBRLUp_1p5km_compSurvTc15_20221207,../Data/connectivityMats/GBRLUp/enlargeDist1p5km/compSurvTc15/conMat_GBRLUp_1p5km_compSurvTc15_20221207.mat,GBRLUp,1.5,15,20221207,2022-23,2022,1207,742,742,7,2022
conMat_GBRLUp_1p5km_compSurvTc15_20221214,../Data/connectivityMats/GBRLUp/enlargeDist1p5km/compSurvTc15/conMat_GBRLUp_1p5km_compSurvTc15_20221214.mat,GBRLUp,1.5,15,20221214,2022-23,2022,1214,743,743,14,2022
conMat_GBRLUp_1p5km_compSurvTc15_20221221,../Data/connectivityMats/GBRLUp/enlargeDist1p5km/compSurvTc15/conMat_GBRLUp_1p5km_compSurvTc15_20221221.mat,GBRLUp,1.5,15,20221221,2022-23,2022,1221,744,744,21,2022
conMat_GBRLUp_1p5km_compSurvTc15_20221228,../Data/connectivityMats/GBRLUp/enlargeDist1p5km/compSurvTc15/conMat_GBRLUp_1p5km_compSurvTc15_20221228.mat,GBRLUp,1.5,15,20221228,2022-23,2022,1228,745,745,28,2022
conMat_GBRLUp_1p5km_compSurvTc15_20230101,../Data/connectivityMats/GBRLUp/enlargeDist1p5km/compSurvTc15/conMat_GBRLUp_1p5km_compSurvTc15_20230101.mat,GBRLUp,1.5,15,20230101,2022-23,2023,0101,746,746,32,2022
conMat_GBRLUp_1p5km_compSurvTc15_20230107,../Data/connectivityMats/GBRLUp/enlargeDist1p5km/compSurvTc15/conMat_GBRLUp_1p5km_compSurvTc15_20230107.mat,GBRLUp,1.5,15,20230107,2022-23,2023,0107,747,747,38,2022
conMat_GBRLUp_1p5km_compSurvTc15_20230114,../Data/connectivityMats/GBRLUp/enlargeDist1p5km/compSurvTc15/conMat_GBRLUp_1p5km_compSurvTc15_20230114.mat,GBRLUp,1.5,15,20230114,2022-23,2023,0114,748,748,45,2022
conMat_GBRLUp_1p5km_compSurvTc15_20230121,../Data/connectivityMats/GBRLUp/enlargeDist1p5km/compSurvTc15/conMat_GBRLUp_1p5km_compSurvTc15_20230121.mat,GBRLUp,1.5,15,20230121,2022-23,2023,0121,749,749,52,2022
conMat_GBRLUp_1p5km_compSurvTc15_20230128,../Data/connectivityMats/GBRLUp/enlargeDist1p5km/compSurvTc15/conMat_GBRLUp_1p5km_compSurvTc15_20230128.mat,GBRLUp,1.5,15,20230128,2022-23,2023,0128,750,750,59,2022
conMat_GBRLDp_0p5km_compSurvTc9_20181201,../Data/connectivityMats/GBRLDp/enlargeDist0p5km/compSurvAll/conMat_GBRLDp_0p5km_compSurvAll_20181201.mat,GBRLDp,0.5,9,20181201,2018-19,2018,1201,751,751,1,2018
conMat_GBRLDp_0p5km_compSurvTc9_20181207,../Data/connectivityMats/GBRLDp/enlargeDist0p5km/compSurvAll/conMat_GBRLDp_0p5km_compSurvAll_20181207.mat,GBRLDp,0.5,9,20181207,2018-19,2018,1207,752,752,7,2018
conMat_GBRLDp_0p5km_compSurvTc9_20181214,../Data/connectivityMats/GBRLDp/enlargeDist0p5km/compSurvAll/conMat_GBRLDp_0p5km_compSurvAll_20181214.mat,GBRLDp,0.5,9,20181214,2018-19,2018,1214,753,753,14,2018
conMat_GBRLDp_0p5km_compSurvTc9_20181221,../Data/connectivityMats/GBRLDp/enlargeDist0p5km/compSurvAll/conMat_GBRLDp_0p5km_compSurvAll_20181221.mat,GBRLDp,0.5,9,20181221,2018-19,2018,1221,754,754,21,2018
conMat_GBRLDp_0p5km_compSurvTc9_20181228,../Data/connectivityMats/GBRLDp/enlargeDist0p5km/compSurvAll/conMat_GBRLDp_0p5km_compSurvAll_20181228.mat,GBRLDp,0.5,9,20181228,2018-19,2018,1228,755,755,28,2018
conMat_GBRLDp_0p5km_compSurvTc9_20190101,../Data/connectivityMats/GBRLDp/enlargeDist0p5km/compSurvAll/conMat_GBRLDp_0p5km_compSurvAll_20190101.mat,GBRLDp,0.5,9,20190101,2018-19,2019,0101,756,756,32,2018
conMat_GBRLDp_0p5km_compSurvTc9_20190107,../Data/connectivityMats/GBRLDp/enlargeDist0p5km/compSurvAll/conMat_GBRLDp_0p5km_compSurvAll_20190107.mat,GBRLDp,0.5,9,20190107,2018-19,2019,0107,757,757,38,2018
conMat_GBRLDp_0p5km_compSurvTc9_20190114,../Data/connectivityMats/GBRLDp/enlargeDist0p5km/compSurvAll/conMat_GBRLDp_0p5km_compSurvAll_20190114.mat,GBRLDp,0.5,9,20190114,2018-19,2019,0114,758,758,45,2018
conMat_GBRLDp_0p5km_compSurvTc9_20190121,../Data/connectivityMats/GBRLDp/enlargeDist0p5km/compSurvAll/conMat_GBRLDp_0p5km_compSurvAll_20190121.mat,GBRLDp,0.5,9,20190121,2018-19,2019,0121,759,759,52,2018
conMat_GBRLDp_0p5km_compSurvTc9_20190128,../Data/connectivityMats/GBRLDp/enlargeDist0p5km/compSurvAll/conMat_GBRLDp_0p5km_compSurvAll_20190128.mat,GBRLDp,0.5,9,20190128,2018-19,2019,0128,760,760,59,2018
conMat_GBRLDp_0p5km_compSurvTc12_20181201,../Data/connectivityMats/GBRLDp/enlargeDist0p5km/compSurvTc12/conMat_GBRLDp_0p5km_compSurvTc12_20181201.mat,GBRLDp,0.5,12,20181201,2018-19,2018,1201,761,761,1,2018
conMat_GBRLDp_0p5km_compSurvTc12_20181207,../Data/connectivityMats/GBRLDp/enlargeDist0p5km/compSurvTc12/conMat_GBRLDp_0p5km_compSurvTc12_20181207.mat,GBRLDp,0.5,12,20181207,2018-19,2018,1207,762,762,7,2018
conMat_GBRLDp_0p5km_compSurvTc12_20181214,../Data/connectivityMats/GBRLDp/enlargeDist0p5km/compSurvTc12/conMat_GBRLDp_0p5km_compSurvTc12_20181214.mat,GBRLDp,0.5,12,20181214,2018-19,2018,1214,763,763,14,2018
conMat_GBRLDp_0p5km_compSurvTc12_20181221,../Data/connectivityMats/GBRLDp/enlargeDist0p5km/compSurvTc12/conMat_GBRLDp_0p5km_compSurvTc12_20181221.mat,GBRLDp,0.5,12,20181221,2018-19,2018,1221,764,764,21,2018
conMat_GBRLDp_0p5km_compSurvTc12_20181228,../Data/connectivityMats/GBRLDp/enlargeDist0p5km/compSurvTc12/conMat_GBRLDp_0p5km_compSurvTc12_20181228.mat,GBRLDp,0.5,12,20181228,2018-19,2018,1228,765,765,28,2018
conMat_GBRLDp_0p5km_compSurvTc12_20190101,../Data/connectivityMats/GBRLDp/enlargeDist0p5km/compSurvTc12/conMat_GBRLDp_0p5km_compSurvTc12_20190101.mat,GBRLDp,0.5,12,20190101,2018-19,2019,0101,766,766,32,2018
conMat_GBRLDp_0p5km_compSurvTc12_20190107,../Data/connectivityMats/GBRLDp/enlargeDist0p5km/compSurvTc12/conMat_GBRLDp_0p5km_compSurvTc12_20190107.mat,GBRLDp,0.5,12,20190107,2018-19,2019,0107,767,767,38,2018
conMat_GBRLDp_0p5km_compSurvTc12_20190114,../Data/connectivityMats/GBRLDp/enlargeDist0p5km/compSurvTc12/conMat_GBRLDp_0p5km_compSurvTc12_20190114.mat,GBRLDp,0.5,12,20190114,2018-19,2019,0114,768,768,45,2018
conMat_GBRLDp_0p5km_compSurvTc12_20190121,../Data/connectivityMats/GBRLDp/enlargeDist0p5km/compSurvTc12/conMat_GBRLDp_0p5km_compSurvTc12_20190121.mat,GBRLDp,0.5,12,20190121,2018-19,2019,0121,769,769,52,2018
conMat_GBRLDp_0p5km_compSurvTc12_20190128,../Data/connectivityMats/GBRLDp/enlargeDist0p5km/compSurvTc12/conMat_GBRLDp_0p5km_compSurvTc12_20190128.mat,GBRLDp,0.5,12,20190128,2018-19,2019,0128,770,770,59,2018
conMat_GBRLDp_0p5km_compSurvTc15_20181201,../Data/connectivityMats/GBRLDp/enlargeDist0p5km/compSurvTc15/conMat_GBRLDp_0p5km_compSurvTc15_20181201.mat,GBRLDp,0.5,15,20181201,2018-19,2018,1201,771,771,1,2018
conMat_GBRLDp_0p5km_compSurvTc15_20181207,../Data/connectivityMats/GBRLDp/enlargeDist0p5km/compSurvTc15/conMat_GBRLDp_0p5km_compSurvTc15_20181207.mat,GBRLDp,0.5,15,20181207,2018-19,2018,1207,772,772,7,2018
conMat_GBRLDp_0p5km_compSurvTc15_20181214,../Data/connectivityMats/GBRLDp/enlargeDist0p5km/compSurvTc15/conMat_GBRLDp_0p5km_compSurvTc15_20181214.mat,GBRLDp,0.5,15,20181214,2018-19,2018,1214,773,773,14,2018
conMat_GBRLDp_0p5km_compSurvTc15_20181221,../Data/connectivityMats/GBRLDp/enlargeDist0p5km/compSurvTc15/conMat_GBRLDp_0p5km_compSurvTc15_20181221.mat,GBRLDp,0.5,15,20181221,2018-19,2018,1221,774,774,21,2018
conMat_GBRLDp_0p5km_compSurvTc15_20181228,../Data/connectivityMats/GBRLDp/enlargeDist0p5km/compSurvTc15/conMat_GBRLDp_0p5km_compSurvTc15_20181228.mat,GBRLDp,0.5,15,20181228,2018-19,2018,1228,775,775,28,2018
conMat_GBRLDp_0p5km_compSurvTc15_20190101,../Data/connectivityMats/GBRLDp/enlargeDist0p5km/compSurvTc15/conMat_GBRLDp_0p5km_compSurvTc15_20190101.mat,GBRLDp,0.5,15,20190101,2018-19,2019,0101,776,776,32,2018
conMat_GBRLDp_0p5km_compSurvTc15_20190107,../Data/connectivityMats/GBRLDp/enlargeDist0p5km/compSurvTc15/conMat_GBRLDp_0p5km_compSurvTc15_20190107.mat,GBRLDp,0.5,15,20190107,2018-19,2019,0107,777,777,38,2018
conMat_GBRLDp_0p5km_compSurvTc15_20190114,../Data/connectivityMats/GBRLDp/enlargeDist0p5km/compSurvTc15/conMat_GBRLDp_0p5km_compSurvTc15_20190114.mat,GBRLDp,0.5,15,20190114,2018-19,2019,0114,778,778,45,2018
conMat_GBRLDp_0p5km_compSurvTc15_20190121,../Data/connectivityMats/GBRLDp/enlargeDist0p5km/compSurvTc15/conMat_GBRLDp_0p5km_compSurvTc15_20190121.mat,GBRLDp,0.5,15,20190121,2018-19,2019,0121,779,779,52,2018
conMat_GBRLDp_0p5km_compSurvTc15_20190128,../Data/connectivityMats/GBRLDp/enlargeDist0p5km/compSurvTc15/conMat_GBRLDp_0p5km_compSurvTc15_20190128.mat,GBRLDp,0.5,15,20190128,2018-19,2019,0128,780,780,59,2018
conMat_GBRLDp_1km_compSurvTc9_20181201,../Data/connectivityMats/GBRLDp/enlargeDist1km/compSurvAll/conMat_GBRLDp_1km_compSurvAll_20181201.mat,GBRLDp,1,9,20181201,2018-19,2018,1201,781,781,1,2018
conMat_GBRLDp_1km_compSurvTc9_20181207,../Data/connectivityMats/GBRLDp/enlargeDist1km/compSurvAll/conMat_GBRLDp_1km_compSurvAll_20181207.mat,GBRLDp,1,9,20181207,2018-19,2018,1207,782,782,7,2018
conMat_GBRLDp_1km_compSurvTc9_20181214,../Data/connectivityMats/GBRLDp/enlargeDist1km/compSurvAll/conMat_GBRLDp_1km_compSurvAll_20181214.mat,GBRLDp,1,9,20181214,2018-19,2018,1214,783,783,14,2018
conMat_GBRLDp_1km_compSurvTc9_20181221,../Data/connectivityMats/GBRLDp/enlargeDist1km/compSurvAll/conMat_GBRLDp_1km_compSurvAll_20181221.mat,GBRLDp,1,9,20181221,2018-19,2018,1221,784,784,21,2018
conMat_GBRLDp_1km_compSurvTc9_20181228,../Data/connectivityMats/GBRLDp/enlargeDist1km/compSurvAll/conMat_GBRLDp_1km_compSurvAll_20181228.mat,GBRLDp,1,9,20181228,2018-19,2018,1228,785,785,28,2018
conMat_GBRLDp_1km_compSurvTc9_20190101,../Data/connectivityMats/GBRLDp/enlargeDist1km/compSurvAll/conMat_GBRLDp_1km_compSurvAll_20190101.mat,GBRLDp,1,9,20190101,2018-19,2019,0101,786,786,32,2018
conMat_GBRLDp_1km_compSurvTc9_20190107,../Data/connectivityMats/GBRLDp/enlargeDist1km/compSurvAll/conMat_GBRLDp_1km_compSurvAll_20190107.mat,GBRLDp,1,9,20190107,2018-19,2019,0107,787,787,38,2018
conMat_GBRLDp_1km_compSurvTc9_20190114,../Data/connectivityMats/GBRLDp/enlargeDist1km/compSurvAll/conMat_GBRLDp_1km_compSurvAll_20190114.mat,GBRLDp,1,9,20190114,2018-19,2019,0114,788,788,45,2018
conMat_GBRLDp_1km_compSurvTc9_20190121,../Data/connectivityMats/GBRLDp/enlargeDist1km/compSurvAll/conMat_GBRLDp_1km_compSurvAll_20190121.mat,GBRLDp,1,9,20190121,2018-19,2019,0121,789,789,52,2018
conMat_GBRLDp_1km_compSurvTc9_20190128,../Data/connectivityMats/GBRLDp/enlargeDist1km/compSurvAll/conMat_GBRLDp_1km_compSurvAll_20190128.mat,GBRLDp,1,9,20190128,2018-19,2019,0128,790,790,59,2018
conMat_GBRLDp_1km_compSurvTc12_20181201,../Data/connectivityMats/GBRLDp/enlargeDist1km/compSurvTc12/conMat_GBRLDp_1km_compSurvTc12_20181201.mat,GBRLDp,1,12,20181201,2018-19,2018,1201,791,791,1,2018
conMat_GBRLDp_1km_compSurvTc12_20181207,../Data/connectivityMats/GBRLDp/enlargeDist1km/compSurvTc12/conMat_GBRLDp_1km_compSurvTc12_20181207.mat,GBRLDp,1,12,20181207,2018-19,2018,1207,792,792,7,2018
conMat_GBRLDp_1km_compSurvTc12_20181214,../Data/connectivityMats/GBRLDp/enlargeDist1km/compSurvTc12/conMat_GBRLDp_1km_compSurvTc12_20181214.mat,GBRLDp,1,12,20181214,2018-19,2018,1214,793,793,14,2018
conMat_GBRLDp_1km_compSurvTc12_20181221,../Data/connectivityMats/GBRLDp/enlargeDist1km/compSurvTc12/conMat_GBRLDp_1km_compSurvTc12_20181221.mat,GBRLDp,1,12,20181221,2018-19,2018,1221,794,794,21,2018
conMat_GBRLDp_1km_compSurvTc12_20181228,../Data/connectivityMats/GBRLDp/enlargeDist1km/compSurvTc12/conMat_GBRLDp_1km_compSurvTc12_20181228.mat,GBRLDp,1,12,20181228,2018-19,2018,1228,795,795,28,2018
conMat_GBRLDp_1km_compSurvTc12_20190101,../Data/connectivityMats/GBRLDp/enlargeDist1km/compSurvTc12/conMat_GBRLDp_1km_compSurvTc12_20190101.mat,GBRLDp,1,12,20190101,2018-19,2019,0101,796,796,32,2018
conMat_GBRLDp_1km_compSurvTc12_20190107,../Data/connectivityMats/GBRLDp/enlargeDist1km/compSurvTc12/conMat_GBRLDp_1km_compSurvTc12_20190107.mat,GBRLDp,1,12,20190107,2018-19,2019,0107,797,797,38,2018
conMat_GBRLDp_1km_compSurvTc12_20190114,../Data/connectivityMats/GBRLDp/enlargeDist1km/compSurvTc12/conMat_GBRLDp_1km_compSurvTc12_20190114.mat,GBRLDp,1,12,20190114,2018-19,2019,0114,798,798,45,2018
conMat_GBRLDp_1km_compSurvTc12_20190121,../Data/connectivityMats/GBRLDp/enlargeDist1km/compSurvTc12/conMat_GBRLDp_1km_compSurvTc12_20190121.mat,GBRLDp,1,12,20190121,2018-19,2019,0121,799,799,52,2018
conMat_GBRLDp_1km_compSurvTc12_20190128,../Data/connectivityMats/GBRLDp/enlargeDist1km/compSurvTc12/conMat_GBRLDp_1km_compSurvTc12_20190128.mat,GBRLDp,1,12,20190128,2018-19,2019,0128,800,800,59,2018
conMat_GBRLDp_1km_compSurvTc15_20181201,../Data/connectivityMats/GBRLDp/enlargeDist1km/compSurvTc15/conMat_GBRLDp_1km_compSurvTc15_20181201.mat,GBRLDp,1,15,20181201,2018-19,2018,1201,801,801,1,2018
conMat_GBRLDp_1km_compSurvTc15_20181207,../Data/connectivityMats/GBRLDp/enlargeDist1km/compSurvTc15/conMat_GBRLDp_1km_compSurvTc15_20181207.mat,GBRLDp,1,15,20181207,2018-19,2018,1207,802,802,7,2018
conMat_GBRLDp_1km_compSurvTc15_20181214,../Data/connectivityMats/GBRLDp/enlargeDist1km/compSurvTc15/conMat_GBRLDp_1km_compSurvTc15_20181214.mat,GBRLDp,1,15,20181214,2018-19,2018,1214,803,803,14,2018
conMat_GBRLDp_1km_compSurvTc15_20181221,../Data/connectivityMats/GBRLDp/enlargeDist1km/compSurvTc15/conMat_GBRLDp_1km_compSurvTc15_20181221.mat,GBRLDp,1,15,20181221,2018-19,2018,1221,804,804,21,2018
conMat_GBRLDp_1km_compSurvTc15_20181228,../Data/connectivityMats/GBRLDp/enlargeDist1km/compSurvTc15/conMat_GBRLDp_1km_compSurvTc15_20181228.mat,GBRLDp,1,15,20181228,2018-19,2018,1228,805,805,28,2018
conMat_GBRLDp_1km_compSurvTc15_20190101,../Data/connectivityMats/GBRLDp/enlargeDist1km/compSurvTc15/conMat_GBRLDp_1km_compSurvTc15_20190101.mat,GBRLDp,1,15,20190101,2018-19,2019,0101,806,806,32,2018
conMat_GBRLDp_1km_compSurvTc15_20190107,../Data/connectivityMats/GBRLDp/enlargeDist1km/compSurvTc15/conMat_GBRLDp_1km_compSurvTc15_20190107.mat,GBRLDp,1,15,20190107,2018-19,2019,0107,807,807,38,2018
conMat_GBRLDp_1km_compSurvTc15_20190114,../Data/connectivityMats/GBRLDp/enlargeDist1km/compSurvTc15/conMat_GBRLDp_1km_compSurvTc15_20190114.mat,GBRLDp,1,15,20190114,2018-19,2019,0114,808,808,45,2018
conMat_GBRLDp_1km_compSurvTc15_20190121,../Data/connectivityMats/GBRLDp/enlargeDist1km/compSurvTc15/conMat_GBRLDp_1km_compSurvTc15_20190121.mat,GBRLDp,1,15,20190121,2018-19,2019,0121,809,809,52,2018
conMat_GBRLDp_1km_compSurvTc15_20190128,../Data/connectivityMats/GBRLDp/enlargeDist1km/compSurvTc15/conMat_GBRLDp_1km_compSurvTc15_20190128.mat,GBRLDp,1,15,20190128,2018-19,2019,0128,810,810,59,2018
conMat_GBRLDp_1p5km_compSurvTc9_20181201,../Data/connectivityMats/GBRLDp/enlargeDist1p5km/compSurvAll/conMat_GBRLDp_1p5km_compSurvAll_20181201.mat,GBRLDp,1.5,9,20181201,2018-19,2018,1201,811,811,1,2018
conMat_GBRLDp_1p5km_compSurvTc9_20181207,../Data/connectivityMats/GBRLDp/enlargeDist1p5km/compSurvAll/conMat_GBRLDp_1p5km_compSurvAll_20181207.mat,GBRLDp,1.5,9,20181207,2018-19,2018,1207,812,812,7,2018
conMat_GBRLDp_1p5km_compSurvTc9_20181214,../Data/connectivityMats/GBRLDp/enlargeDist1p5km/compSurvAll/conMat_GBRLDp_1p5km_compSurvAll_20181214.mat,GBRLDp,1.5,9,20181214,2018-19,2018,1214,813,813,14,2018
conMat_GBRLDp_1p5km_compSurvTc9_20181221,../Data/connectivityMats/GBRLDp/enlargeDist1p5km/compSurvAll/conMat_GBRLDp_1p5km_compSurvAll_20181221.mat,GBRLDp,1.5,9,20181221,2018-19,2018,1221,814,814,21,2018
conMat_GBRLDp_1p5km_compSurvTc9_20181228,../Data/connectivityMats/GBRLDp/enlargeDist1p5km/compSurvAll/conMat_GBRLDp_1p5km_compSurvAll_20181228.mat,GBRLDp,1.5,9,20181228,2018-19,2018,1228,815,815,28,2018
conMat_GBRLDp_1p5km_compSurvTc9_20190101,../Data/connectivityMats/GBRLDp/enlargeDist1p5km/compSurvAll/conMat_GBRLDp_1p5km_compSurvAll_20190101.mat,GBRLDp,1.5,9,20190101,2018-19,2019,0101,816,816,32,2018
conMat_GBRLDp_1p5km_compSurvTc9_20190107,../Data/connectivityMats/GBRLDp/enlargeDist1p5km/compSurvAll/conMat_GBRLDp_1p5km_compSurvAll_20190107.mat,GBRLDp,1.5,9,20190107,2018-19,2019,0107,817,817,38,2018
conMat_GBRLDp_1p5km_compSurvTc9_20190114,../Data/connectivityMats/GBRLDp/enlargeDist1p5km/compSurvAll/conMat_GBRLDp_1p5km_compSurvAll_20190114.mat,GBRLDp,1.5,9,20190114,2018-19,2019,0114,818,818,45,2018
conMat_GBRLDp_1p5km_compSurvTc9_20190121,../Data/connectivityMats/GBRLDp/enlargeDist1p5km/compSurvAll/conMat_GBRLDp_1p5km_compSurvAll_20190121.mat,GBRLDp,1.5,9,20190121,2018-19,2019,0121,819,819,52,2018
conMat_GBRLDp_1p5km_compSurvTc9_20190128,../Data/connectivityMats/GBRLDp/enlargeDist1p5km/compSurvAll/conMat_GBRLDp_1p5km_compSurvAll_20190128.mat,GBRLDp,1.5,9,20190128,2018-19,2019,0128,820,820,59,2018
conMat_GBRLDp_1p5km_compSurvTc12_20181201,../Data/connectivityMats/GBRLDp/enlargeDist1p5km/compSurvTc12/conMat_GBRLDp_1p5km_compSurvTc12_20181201.mat,GBRLDp,1.5,12,20181201,2018-19,2018,1201,821,821,1,2018
conMat_GBRLDp_1p5km_compSurvTc12_20181207,../Data/connectivityMats/GBRLDp/enlargeDist1p5km/compSurvTc12/conMat_GBRLDp_1p5km_compSurvTc12_20181207.mat,GBRLDp,1.5,12,20181207,2018-19,2018,1207,822,822,7,2018
conMat_GBRLDp_1p5km_compSurvTc12_20181214,../Data/connectivityMats/GBRLDp/enlargeDist1p5km/compSurvTc12/conMat_GBRLDp_1p5km_compSurvTc12_20181214.mat,GBRLDp,1.5,12,20181214,2018-19,2018,1214,823,823,14,2018
conMat_GBRLDp_1p5km_compSurvTc12_20181221,../Data/connectivityMats/GBRLDp/enlargeDist1p5km/compSurvTc12/conMat_GBRLDp_1p5km_compSurvTc12_20181221.mat,GBRLDp,1.5,12,20181221,2018-19,2018,1221,824,824,21,2018
conMat_GBRLDp_1p5km_compSurvTc12_20181228,../Data/connectivityMats/GBRLDp/enlargeDist1p5km/compSurvTc12/conMat_GBRLDp_1p5km_compSurvTc12_20181228.mat,GBRLDp,1.5,12,20181228,2018-19,2018,1228,825,825,28,2018
conMat_GBRLDp_1p5km_compSurvTc12_20190101,../Data/connectivityMats/GBRLDp/enlargeDist1p5km/compSurvTc12/conMat_GBRLDp_1p5km_compSurvTc12_20190101.mat,GBRLDp,1.5,12,20190101,2018-19,2019,0101,826,826,32,2018
conMat_GBRLDp_1p5km_compSurvTc12_20190107,../Data/connectivityMats/GBRLDp/enlargeDist1p5km/compSurvTc12/conMat_GBRLDp_1p5km_compSurvTc12_20190107.mat,GBRLDp,1.5,12,20190107,2018-19,2019,0107,827,827,38,2018
conMat_GBRLDp_1p5km_compSurvTc12_20190114,../Data/connectivityMats/GBRLDp/enlargeDist1p5km/compSurvTc12/conMat_GBRLDp_1p5km_compSurvTc12_20190114.mat,GBRLDp,1.5,12,20190114,2018-19,2019,0114,828,828,45,2018
conMat_GBRLDp_1p5km_compSurvTc12_20190121,../Data/connectivityMats/GBRLDp/enlargeDist1p5km/compSurvTc12/conMat_GBRLDp_1p5km_compSurvTc12_20190121.mat,GBRLDp,1.5,12,20190121,2018-19,2019,0121,829,829,52,2018
conMat_GBRLDp_1p5km_compSurvTc12_20190128,../Data/connectivityMats/GBRLDp/enlargeDist1p5km/compSurvTc12/conMat_GBRLDp_1p5km_compSurvTc12_20190128.mat,GBRLDp,1.5,12,20190128,2018-19,2019,0128,830,830,59,2018
conMat_GBRLDp_1p5km_compSurvTc15_20181201,../Data/connectivityMats/GBRLDp/enlargeDist1p5km/compSurvTc15/conMat_GBRLDp_1p5km_compSurvTc15_20181201.mat,GBRLDp,1.5,15,20181201,2018-19,2018,1201,831,831,1,2018
