"reefName","cotsPerTowMaxImput","cotsPerTowMeanImput","cotsPerTowMedianImput","x","y","area"
"Overfall Reef (21-029)",0,1.22399742224476,0.00862068965517241,149.63008118,-21.26690483,75055.95495
"U/N Reef (20-325)",0.773396193953633,0.117183213593272,0.0236900072552246,150.73274231,-20.62347031,913444.7731
"Molar Reef (20-326)",0.773396193953633,0.117183213593272,0.0236900072552246,150.80360413,-20.62533188,48109652.4
"U/N Reef (20-327)",0.614464246316489,0.117183213593272,0.0236900072552246,150.85348511,-20.61770821,6334877.124
"U/N Reef (20-328a)",0.485249944843084,0.120189242119274,0.0253821506305978,150.90185547,-20.61783409,3937962.296
"U/N Reef (20-328b)",0.485249944843084,0.129165606628718,0.0273346237560284,150.91723633,-20.60783577,321894.5361
"U/N Reef (20-413)",0.214285714285714,0.0559502410905089,0.0185534574121531,151.56788635,-20.97740173,2230765.824
"U/N Reef (20-414)",0,0.0220289445048192,0.00529891304347826,151.58874512,-20.95644569,678663.5069
"U/N Reef (20-415)",0,0.0220289445048192,0.00529891304347826,151.6156311,-20.92254066,726462.7798
"U/N Reef (20-416)",0.228174603174603,0.0207297992056739,0.00529891304347826,151.65077209,-20.98627472,1956860.823
"U/N Reef (20-417)",0,0.0207297992056739,0.00529891304347826,151.66122437,-20.94258499,24920022.33
"U/N Reef (20-418)",0,0.0259122490070924,0.00662364130434783,151.66314697,-20.90677071,4987584.432
"U/N Reef (20-419)",NaN,0.0258228068040695,0.00756987577639752,151.70446777,-20.92920494,257486.3504
"U/N Reef (20-420)",NaN,0.0225949559535608,0.00662364130434783,151.72329712,-20.95382118,1028351.957
"U/N Reef (20-421)",0.342261904761905,0.0225949559535608,0.00662364130434783,151.73167419,-20.97829056,3304287.684
"U/N Reef (20-422)",0.0416666666666667,0.0258228068040695,0.00756987577639752,151.76634216,-20.97468758,1373546.389
"U/N Reef (20-571)",0.018348623853211,0.111166257308189,0.0352783683707597,151.40071106,-20.80971146,945515.4988
"U/N Reef (20-572)",0,0.0932080656874532,0.0293986403089664,151.44065857,-20.83052635,83317.31513
"U/N Reef (20-573)",0,0.0932080656874532,0.0293986403089664,151.4535675,-20.91462517,1716017.712
"U/N Reef (20-574)",0,0.0932080656874532,0.0293986403089664,151.45922852,-20.90550995,91277.77449
"U/N Reef (20-575)",0,0.0562817206959932,0.0185534574121531,151.4677124,-20.84673691,92730.31754
"U/N Reef (20-576)",0,0.0932080656874532,0.0293986403089664,151.47180176,-20.90851784,96530.08264
"U/N Reef (20-577)",0,0.0562817206959932,0.0185534574121531,151.47677612,-20.85103226,175675.2824
"U/N Reef (20-578)",0,0.0562817206959932,0.0185534574121531,151.4808197,-20.85873985,145178.9891
"U/N Reef (20-579)",0.32104162070257,0.0932080656874532,0.0293986403089664,151.33863831,-20.99990273,218927.616
"U/N Reef (20-580)",2.28264189253143,0.269956266744003,0.0219171463611009,150.44055176,-20.73745537,1152103.54
"U/N Reef (20-581)",2.28264189253143,0.269956266744003,0.0219171463611009,150.45678711,-20.74164963,3180463.947
"Prudhoe Island Reef (21-031)",0,1.22399742224476,0.00862068965517241,149.68251038,-21.31558609,1035167.006
"Prudhoe Shoal (21-032)",0,1.22399742224476,0.00862068965517241,149.66500854,-21.32733536,2915885.346
"Reid Reef (21-033)",0,1.22399742224476,0.00862068965517241,149.65794373,-21.37103653,128725.5279
"Double Island Reef (21-034)",0,0.830940810232139,0.00574712643678161,149.82962036,-21.37520409,670619.3501
"U/N Reef (20-328c)",0.485249944843084,0.129165606628718,0.0273346237560284,150.91998291,-20.60360146,610810.1036
"U/N Reef (20-328d)",0.485249944843084,0.129165606628718,0.0273346237560284,150.92333984,-20.60908508,44938.85622
"U/N Reef (20-328e)",0.485249944843084,0.129165606628718,0.0273346237560284,150.92124939,-20.61368942,211835.8823
"U/N Reef (20-328f)",0.485249944843084,0.129165606628718,0.0273346237560284,150.92050171,-20.6217823,70487.83065
"U/N Reef (20-329)",0.481562431053855,0.136193774997203,0.0296125090690308,150.99299622,-20.6258564,362214.4447
"U/N Reef (20-330)",0.481562431053855,0.129165606628718,0.0273346237560284,150.95521545,-20.63089561,196096.2948
"U/N Reef (20-331)",0.481562431053855,0.136193774997203,0.0296125090690308,150.98155212,-20.64595985,129350.0732
"U/N Reef (20-332)",0.773396193953633,0.262858940524287,0.0232869680086697,150.69894409,-20.66161537,198424.8865
"U/N Reef (20-333)",0.773396193953633,0.117183213593272,0.0236900072552246,150.73539734,-20.6450882,2744634.262
"U/N Reef (20-334)",0.773396193953633,0.117183213593272,0.0236900072552246,150.75244141,-20.63508606,600801.6253
"U/N Reef (20-423)",NaN,0.0247202539893074,0.00876054954514268,151.83525085,-20.93555069,846106.1048
"U/N Reef (20-424)",0.0163934426229508,0.0226077050229477,0.0102904909181654,151.85232544,-20.95568848,3029851.016
"U/N Reef (20-425)",NaN,0.0226077050229477,0.0102904909181654,151.87095642,-20.9168663,5953254.764
"U/N Reef (20-426)",NaN,0.0249216755088425,0.0114338787979616,151.88716125,-20.90622902,1445018.089
"U/N Reef (20-427)",0.0163934426229508,0.0226077050229477,0.0102904909181654,151.89633179,-20.9503479,297762.6214
"U/N Reef (20-428)",NaN,0.0280368849474478,0.0128631136477068,151.91262817,-20.89767838,807652.581
"U/N Reef (20-429)",NaN,0.0280368849474478,0.0128631136477068,151.91775513,-20.88763618,8759586.043
"U/N Reef (20-430)",NaN,0.0320421542256546,0.0147007013116649,151.99798584,-20.88562012,784355.4535
"U/N Reef (20-431)",NaN,0.0320421542256546,0.0147007013116649,152.00146484,-20.89506721,112440.018
"U/N Reef (20-432)",NaN,0.0320421542256546,0.0147007013116649,152.00643921,-20.89038467,157049.2616
"U/N Reef (20-582)",0.619852216294904,0.0711460436840084,0.00593127856070048,149.88685608,-20.00649834,1256491.129
"U/N Reef (20-583)",1.34235319545879,0.0678190026811446,0.00346700083542189,149.93470764,-20.17041779,196577.902
"U/N Reef (20-585)",0.676837437924394,0.0672868917957619,0.00555533871107642,149.96046448,-20.016119,308196.9844
"U/N Reef (20-586)",1.34235319545879,0.0715704235395389,0.00365961199294533,149.96826172,-20.1468544,549029.0078
"U/N Reef (20-587)",0.676837437924394,0.0672868917957619,0.00555533871107642,149.97311401,-20.02596855,96999.62201
"U/N Reef (20-588)",1.68615655106338,0.222537851247498,0.00554187192118227,150.06161499,-20.27863693,4186.771395
"U/N Reef (20-589)",0.19223005255614,0.0794721982478891,0.00510204081632653,150.31500244,-20.12468529,27552.31047
"U/N Reef (20-590)",0.19223005255614,0.0794721982478891,0.00510204081632653,150.37133789,-20.09990501,329701.9735
"U/N Reef (20-591)",0.19223005255614,0.0794721982478891,0.00510204081632653,150.37280273,-20.11018944,163338.0745
"U/N Reef (20-592)",0.0394202898550725,0.0794721982478891,0.00510204081632653,150.37364197,-20.03268433,68357.7702
"U/N Reef (20-593)",0.0394202898550725,0.0794721982478891,0.00510204081632653,150.37561035,-20.05285645,117978.5752
"U/N Reef (20-594)",0.0392604979561501,0.0794721982478891,0.00510204081632653,150.38198853,-20.07411194,13831.30099
"U/N Reef (20-595)",0.0392604979561501,0.0794721982478891,0.00510204081632653,150.38679504,-20.07428169,12828.46373
"Lloyd Shoal (21-035)",0,0.830940810232139,0.00574712643678161,149.80760193,-21.38792419,803407.9887
"Viscount Shoals (No 1) (21-036a)",NaN,1.22399742224476,0.00862068965517241,149.56774902,-21.41855431,6040322.671
"Viscount Shoals (No 2) (21-036b)",NaN,1.22399742224476,0.00862068965517241,149.60491943,-21.41143227,6122748.816
"Viscount Shoals (No 3) (21-036c)",NaN,0,0,149.57620239,-21.47437286,1012337.361
"Renou Reef (21-037)",0,0.830940810232139,0.00574712643678161,149.8213501,-21.43399429,98341.42306
"U/N Reef (20-335)",0.806419051482873,0.120189242119274,0.0253821506305978,150.87376404,-20.67168617,34233205.71
"U/N Reef (20-336)",0.773396193953633,0.117183213593272,0.0236900072552246,150.77612305,-20.68308258,765977.7023
"U/N Reef (20-337)",0.806419051482873,0.120189242119274,0.0253821506305978,150.83422852,-20.6973896,1713481.908
"U/N Reef (20-338)",0.760249944843084,0.129165606628718,0.0273346237560284,150.98252869,-20.67941666,8875603.835
"U/N Reef (20-433)",NaN,0.0280368849474478,0.0128631136477068,152.05332947,-20.89993668,8771625.278
"U/N Reef (20-434)",NaN,0.0280368849474478,0.0128631136477068,152.0632019,-20.89255142,79898.53786
"U/N Reef (20-435)",0.0213374967473328,0.0276728129093055,0.0102904909181654,152.09536743,-20.98147583,341810.6269
"U/N Reef (20-436)",NaN,0.0280368849474478,0.0128631136477068,152.09779358,-20.93041801,728639.4054
"U/N Reef (20-437)",NaN,0.0280368849474478,0.0128631136477068,152.0980835,-20.91884804,797393.8925
"U/N Reef (20-438)",0,0.0280368849474478,0.0128631136477068,152.11157227,-20.91273308,715581.213
"U/N Reef (20-439)",0,0.0249216755088425,0.0114338787979616,152.1171875,-20.91879845,1981601.175
"U/N Reef (20-440)",0.0213374967473328,0.0276728129093055,0.0102904909181654,152.11880493,-20.95344162,148269.6621
"U/N Reef (20-441)",0.024775052385061,0.0276728129093055,0.0102904909181654,152.12875366,-20.97584534,151331.9175
"U/N Reef (20-442)",0.0238095238095238,0.00703124730303466,0.00623947234335896,152.13276672,-20.91207886,258709.4095
"U/N Reef (20-443)",0.0238095238095238,0.0120758919930834,0.0055461976385413,152.16029358,-20.92708778,339647.2694
"U/N Reef (20-596)",0.19223005255614,0.0794721982478891,0.00510204081632653,150.38920593,-20.10351753,212458.2347
"U/N Reef (20-597)",0.0392604979561501,0.0794721982478891,0.00510204081632653,150.39678955,-20.07800102,44597.25788
"U/N Reef (20-598)",0.210167679111778,0.0560566052734508,0.00595238095238095,150.40330505,-20.10764122,24751.12498
"U/N Reef (20-599)",0.0492753623188406,0.0517445587139546,0.00549450549450549,150.40617371,-20.04434967,836681.5665
"U/N Reef (20-600)",0.210167679111778,0.0560566052734508,0.00595238095238095,150.40953064,-20.14569473,193023.2001
"U/N Reef (20-601)",0.210167679111778,0.0560566052734508,0.00595238095238095,150.41300964,-20.14537239,12723.30162
"U/N Reef (20-602)",0.210167679111778,0.0560566052734508,0.00595238095238095,150.41438293,-20.13697052,172998.352
"U/N Reef (20-603)",0.0492753623188406,0.0517445587139546,0.00549450549450549,150.42497253,-20.03649902,1019248.613
"U/N Reef (20-604)",0.0492753623188406,0.0560566052734508,0.00595238095238095,150.43196106,-20.06311798,127867.2104
"U/N Reef (20-605)",0.29423475075649,0.0663019116664741,0.00714285714285714,150.48876953,-20.23344612,856821.5867
"U/N Reef (20-607)",0.0652173913043478,0.0310561811561438,0.00793650793650794,150.58302307,-20.06111145,151325.2242
"Knight Reef (21-039)",NaN,1.22399742224476,0.00862068965517241,149.713974,-21.44830132,661997.833
"Minster Reef (21-040)",0,0.830940810232139,0.00574712643678161,149.84820557,-21.44401741,457369.8174
"Festing Shoal (21-041)",NaN,1.22399742224476,0.00862068965517241,149.70007324,-21.46792221,753264.279
"Beaver Shoal (21-043)",NaN,1.22399742224476,0.00862068965517241,149.82505798,-21.46681976,597899.5605
"Beverlac Reef (21-044)",0,0.830940810232139,0.00574712643678161,149.87376404,-21.45638275,243303.6018
"U/N Reef (20-339a)",0.728634289191728,0.129165606628718,0.0273346237560284,150.88397217,-20.7258606,21014214.44
"U/N Reef (20-339b)",0.965395923335122,0.129165606628718,0.0273346237560284,150.93783569,-20.70666695,28645274.49
"U/N Reef (20-340)",0.773396193953633,0.117183213593272,0.0236900072552246,150.76002502,-20.7081089,3284613.234
"U/N Reef (20-341)",0.70568485164616,0.117183213593272,0.0236900072552246,150.82035828,-20.71379089,187252.9041
"Thomas Reef (No 1) (20-234a)",0,0.00431853700342811,0,149.11012268,-20.54157066,156227.5753
"Thomas Reef (No 2) (20-234b)",0,0.00431853700342811,0,149.10133362,-20.54496765,37525.452
"Thomas Reef (No 3) (20-234c)",0,0.00431853700342811,0,149.10534668,-20.55112648,49650.31255
"St Bees Island Reef (No 2) (20-279b)",0,0.943836110249656,0.00574712643678161,149.43196106,-20.92989349,424986.6918
"St Bees Island Reef (No 3) (20-279c)",0,0.943836110249656,0.00574712643678161,149.44828796,-20.93379593,175913.9082
"Aspatria Reef (20-280)",0,0.943836110249656,0.00574712643678161,149.46951294,-20.9298172,612637.5289
"Wheatley Shoal (20-282)",NaN,0.943836110249656,0.00574712643678161,149.38874817,-20.9301033,289728.6373
"Flimby Shoal (20-283)",NaN,0.943836110249656,0.00574712643678161,149.41879272,-20.93209839,158475.4945
"Hesket Reef (20-284)",0,0.943836110249656,0.00574712643678161,149.48129272,-20.93557549,80137.39165
"Shaw Island Reef (No 5) (20-102i)",0,0.00431853700342811,0,149.06066895,-20.52033806,436087.9504
"Shaw Island Reef (No 6) (20-102e)",0,0.00431853700342811,0,149.07052612,-20.50695229,26662.15905
"Shaw Island Reef (No 7) (20-102f)",0.0583333333333333,0.00431853700342811,0,149.08990479,-20.48650169,143725.5838
"U/N Reef (20-184)",0.488095238095238,0.0326440863984833,0.00793650793650794,150.70573425,-20.32145309,99473.82136
"U/N Reef (20-185a)",0.368147794234751,0.0992156976207373,0.00595238095238095,150.58442688,-20.35409737,15864204.55
"U/N Reef (20-185b)",0.368147794234751,0.0925830634184846,0.00549450549450549,150.59899902,-20.37162781,4260292.276
"Thomas Reef (No 4) (20-234d)",0,0.00431853700342811,0,149.11091614,-20.55192184,71577.48128
"Thomas Reef (No 5) (20-234e)",0,0.00431853700342811,0,149.12007141,-20.54652405,292964.8399
"Thomas Reef (No 6) (20-234f)",0,0.00431853700342811,0,149.11975098,-20.54111671,17691.72537
"Thomas Reef (No 7) (20-234g)",0,0.00431853700342811,0,149.12593079,-20.5483284,21971.38048
"Green Reef (20-285)",NaN,NaN,NaN,149.15127563,-20.98583221,2508175.456
"Parker Reef (20-286)",2.00695345027643,0.352010155260515,0.00727969348659004,149.7512207,-20.54230118,1060136.748
"Credlin Reefs (East) (20-287)",7.16326530612245,0.383513486259447,0,149.95120239,-20.54021454,12220228.66
"Credlin Reefs (West) (20-288)",4.03498110503956,0.297077428234337,0.00606641123882503,149.9281311,-20.55967712,4742886.73
"Shaw Island Reef (No 8) (20-102g)",0.0583333333333333,0.013559963475389,0.00461133069828722,149.0990448,-20.4836483,154062.0733
"Shaw Island Reef (No 9) (20-102h)",0.0611111111111111,0.0108479707803112,0.00368906455862978,149.08647156,-20.45864296,153858.1282
"Shaw Island Reef (No 10) (20-102k)",0.0611111111111111,0.0108479707803112,0.00368906455862978,149.08265686,-20.44202423,94966.0767
"Shaw Island Reef (No 11) (20-102j)",0.0611111111111111,0.0108479707803112,0.00368906455862978,149.07589722,-20.45093918,35181.54296
"Shaw Island Reef (No 12) (20-102l)",0.0611111111111111,0.0108479707803112,0.00368906455862978,149.08908081,-20.42716217,29779.86516
"U/N Reef (20-103)",0.630944801940074,0.0624872429550384,0.00515763353104389,149.83068848,-20.01483345,3414810.782
"U/N Reef (20-185c)",0.338217338217338,0.0745514852891684,0.00649350649350649,150.65646362,-20.3503933,23710862.35
"U/N Reef (20-186)",0.488095238095238,0.0702106008868104,0.00595238095238095,150.71290588,-20.35417557,11116630.67
"Muirhead Reef (20-187)",0.488095238095238,0.100481510065217,0.0172212047212047,150.75241089,-20.37828827,22813561.36
"U/N Reef (20-188)",0.476190476190476,0.0315939281378551,0.00617283950617284,150.80915833,-20.3495388,344036.6984
"U/N Reef (20-189)",0.488095238095238,0.0702106008868104,0.00595238095238095,150.6837616,-20.37080765,71344.03532
"Thomas Reef (No 8) (20-234h)",0,0.00431853700342811,0,149.10569763,-20.54129982,25357.48927
"Fairlight Reef (20-235)",0,0.00431853700342811,0,149.13313293,-20.54910469,4376.188859
"St Helen Reef (20-236)",0,0.00431853700342811,0,149.07771301,-20.55299568,5404.327738
"Goldsmith Island Reef (No 1) (20-237a)",NaN,0.00431853700342811,0,149.15835571,-20.66488457,40155.65214
"Goldsmith Island Reef (No 2) (20-237b)",NaN,0.00431853700342811,0,149.14413452,-20.683218,684696.1901
"Calder Reef (20-289)",7.62304921968787,0.582020729694944,0.00344827586206897,149.62031555,-20.7711544,670024.768
"Scawfell Reef (No 1) (20-290a)",7.62304921968787,0.582020729694944,0.00344827586206897,149.61407471,-20.85461807,693853.4178
"Scawfell Reef (No 2) (20-290b)",7.85294117647059,0.726651786244554,0.00431034482758621,149.59085083,-20.86450386,453135.2236
"Three Rocks Reef (20-291)",7.85294117647059,0.492488539113603,0.0028735632183908,149.7386322,-20.95089912,269544.8356
"Square Reef (20-105)",0.741116584110996,0.0624872429550384,0.00515763353104389,149.81196594,-20.06409836,43440922.71
"Peta Patches (No 1) (20-106a)",0.676837437924394,0.0672868917957619,0.00555533871107642,149.94677734,-20.03615379,313659.1705
"Peta Patches (No 2) (20-106b)",0.676837437924394,0.0672868917957619,0.00555533871107642,149.94091797,-20.03160095,146266.8068
"Peta Patches (No 3) (20-106c)",0.676837437924394,0.0672868917957619,0.00555533871107642,149.94961548,-20.04051971,131135.58
"Peta Patches (No 4) (20-106d)",0.676837437924394,0.0672868917957619,0.00555533871107642,149.95387268,-20.03426361,304852.9459
"U/N Reef (20-107)",0.676837437924394,0.0672868917957619,0.00555533871107642,149.94828796,-20.05765152,273782.072
"U/N Reef (20-108)",0.676837437924394,0.0672868917957619,0.00555533871107642,149.95959473,-20.06146622,299059.0778
"U/N Reef (20-109)",0.676837437924394,0.0672868917957619,0.00555533871107642,149.93392944,-20.06256294,1320134.769
"U/N Reef (20-190)",NaN,0.0315939281378551,0.00617283950617284,150.85275269,-20.3475399,3698085.669
"U/N Reef (20-191)",NaN,0.029892362715921,0.00793650793650794,150.86195374,-20.33255577,1776098.723
"U/N Reef (20-192)",0.460184742793438,0.0847245522072046,0.00476190476190476,150.58299255,-20.39775848,4982599.067
"U/N Reef (20-193)",0.460184742793438,0.0907763059362907,0.00510204081632653,150.61515808,-20.39672852,4746628.399
"U/N Reef (20-194a)",0.488095238095238,0.118794390959303,0.0247482083134257,150.68527222,-20.41614914,39481023.76
"U/N Reef (20-194b)",0.488095238095238,0.131167383182778,0.0273346237560284,150.722229,-20.40675163,222368.2727
"Goldsmith Island Reef (No 3) (20-237c)",NaN,0.00431853700342811,0,149.14228821,-20.69530296,70817.20465
"Goldsmith Island Reef (No 4) (20-237d)",NaN,0.00431853700342811,0,149.15925598,-20.68100166,346990.2804
"Goldsmith Island Reef (No 5) (20-237e)",NaN,0.00431853700342811,0,149.13792419,-20.69109726,82545.89913
"Goldsmith Island Reef (No 6) (20-237f)",NaN,0.00431853700342811,0,149.15113831,-20.6700058,219268.3787
